CustomerID,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
4211-MMAZN,United States,California,Vacaville,95688,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,1,89,2959,Attitude of support person
4274-OWWYO,United States,California,Walnut Grove,95690,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,66,5633,Deceased
1541-ETJZO,United States,California,Wheatland,95692,Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Yes,1,86,2937,Moved
4106-HADHQ,United States,California,Emigrant Gap,95715,Male,No,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,Yes,1,76,2704,Moved
2369-UAPKZ,United States,California,Meadow Vista,95722,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Yes,1,76,3131,Moved
2778-OCLGR,United States,California,Soda Springs,95728,Male,Yes,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Yes,1,89,4591,Competitor had better devices
0637-KVDLV,United States,California,Elk Grove,95758,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Yes,1,80,5944,Don't know
6633-MPWBS,United States,California,Woodland,95776,Male,No,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,Yes,1,73,4336,Competitor offered more data
8785-EPNCG,United States,California,Sacramento,95815,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes,1,65,5671,Competitor made better offer
5729-KLZAR,United States,California,Sacramento,95817,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Yes,1,73,2961,Competitor had better devices
1582-RAFML,United States,California,Sacramento,95821,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,Yes,1,88,5654,Competitor had better devices
8740-CRYFY,United States,California,Sacramento,95823,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,Yes,1,75,2038,Competitor offered higher download speeds
2962-XPMCQ,United States,California,Sacramento,95828,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.15,98.5,Yes,1,81,2699,Competitor offered higher download speeds
1678-FYZOW,United States,California,Sacramento,95835,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,1,97,2448,Competitor offered higher download speeds
8627-EHGIP,United States,California,Sacramento,95838,Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.95,2375.4,Yes,1,100,3051,Competitor offered more data
5480-TBGPH,United States,California,Sacramento,95842,Female,No,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Yes,1,69,4811,Competitor offered more data
8854-CCVSQ,United States,California,Browns Valley,95918,Male,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,1451.9,Yes,1,95,3788,Competitor offered more data
0511-JTEOY,United States,California,Canyon Dam,95923,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Yes,1,98,5824,Competitor made better offer
7067-KSAZT,United States,California,Chico,95928,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Yes,1,69,5965,Competitor made better offer
6532-YLWSI,United States,California,Crescent Mills,95934,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Yes,1,78,4166,Price too high
9300-AGZNL,United States,California,Elk Creek,95939,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,Yes,1,67,4176,Product dissatisfaction
1112-CUNAO,United States,California,Grimes,95950,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Yes,1,99,2668,Service dissatisfaction
5175-AOBHI,United States,California,Hamilton City,95951,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.0,193.6,Yes,1,97,5246,Lack of self-service on Website
5174-RNGBH,United States,California,Live Oak,95953,Female,No,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Yes,1,67,5515,Network reliability
7270-BDIOA,United States,California,Maxwell,95955,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,Yes,1,95,4739,Limited range of services
9565-JSNFM,United States,California,Meadow Valley,95956,Male,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,1,82,5437,Lack of affordable download/upload speed
0607-DAAHE,United States,California,Olivehurst,95961,Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,1,66,6265,Long distance charges
9732-KPKBW,United States,California,Oroville,95966,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,1,90,2771,Extra data charges
3389-YGYAI,United States,California,Princeton,95970,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,1,72,5546,Price too high
9560-ARGQJ,United States,California,Quincy,95971,Female,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,1312.15,Yes,1,83,2335,Product dissatisfaction
5134-IKDAY,United States,California,Twain,95984,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,96,2123,Service dissatisfaction
3070-DVEYC,United States,California,Williams,95987,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,Yes,1,84,5638,Lack of self-service on Website
5707-ORNDZ,United States,California,Yuba City,95993,Male,Yes,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,Yes,1,79,4656,Network reliability
8696-JKZNU,United States,California,Anderson,96007,Female,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,1,100,5859,Don't know
5380-AFSSK,United States,California,Bella Vista,96008,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,1,92,5435,Don't know
2055-PDADH,United States,California,Big Bend,96011,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,Yes,1,67,2491,Don't know
8714-EUHJO,United States,California,Castella,96017,Female,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,1,83,5219,Poor expertise of online support
3721-CNEYS,United States,California,Douglas City,96024,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,Yes,1,94,5390,Poor expertise of phone support
2568-OIADY,United States,California,Fort Jones,96032,Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762.0,Yes,1,92,4233,Competitor had better devices
1193-RTSLK,United States,California,Happy Camp,96039,Female,No,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,1,82,2157,Competitor offered higher download speeds
2302-ANTDP,United States,California,Hat Creek,96040,Female,Yes,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,1,67,5915,Competitor offered more data
5923-GXUOC,United States,California,Hayfork,96041,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,1,84,5035,Competitor made better offer
5233-GEEAX,United States,California,Lewiston,96052,Male,Yes,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,1,85,5971,Competitor had better devices
4432-ADRLB,United States,California,Montague,96064,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,1,99,4655,Competitor had better devices
8993-PHFWD,United States,California,Old Station,96071,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,1,76,2088,Competitor offered higher download speeds
1565-RHDJD,United States,California,Palo Cedro,96073,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,1,95,5552,Competitor offered higher download speeds
7137-RYLPP,United States,California,Paskenta,96074,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,1,86,4712,Competitor offered higher download speeds
3765-JXVKY,United States,California,Paynes Creek,96075,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,75,4692,Competitor offered more data
7330-WZLNC,United States,California,Red Bluff,96080,Female,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,1,73,5090,Competitor offered more data
3957-LXOLK,United States,California,Shingletown,96088,Female,Yes,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,1,83,5030,Competitor offered more data
6635-MYYYZ,United States,California,Trinity Center,96091,Female,No,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,Yes,1,73,2313,Competitor made better offer
5281-BUZGT,United States,California,Weaverville,96093,Male,Yes,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,Yes,1,92,5692,Competitor made better offer
5378-IKEEG,United States,California,Eagleville,96110,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,Yes,1,70,3351,Price too high
2718-GAXQD,United States,California,Lake City,96115,Female,Yes,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,Yes,1,92,4797,Product dissatisfaction
6413-XKKPU,United States,California,Sierra City,96125,Male,No,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,Yes,1,96,2544,Service dissatisfaction
1449-XQEMT,United States,California,Susanville,96130,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,Yes,1,79,4323,Lack of self-service on Website
2626-URJFX,United States,California,Termo,96132,Male,No,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,Yes,1,69,5691,Network reliability
2612-RRIDN,United States,California,Westwood,96137,Male,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,Yes,1,88,3591,Limited range of services
0345-HKJVM,United States,California,El Cajon,92021,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,1,100,5800,Don't know
4735-ASGMA,United States,California,Carnelian Bay,96140,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,Yes,1,99,4997,Lack of affordable download/upload speed
3669-LVWZB,United States,California,Tahoma,96142,Male,No,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,Yes,1,86,4630,Long distance charges
6892-EZDTG,United States,California,Kings Beach,96143,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,1,90,2140,Extra data charges
9725-SCPZG,United States,California,South Lake Tahoe,96150,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,1,80,5086,Price too high
5884-GCYMI,United States,California,Truckee,96161,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes,1,84,2847,Product dissatisfaction
3217-FZDMN,United States,California,Los Angeles,90001,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes,1,83,3676,Service dissatisfaction
7853-GVUDZ,United States,California,Los Angeles,90004,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,20.15,Yes,1,70,4277,Lack of self-service on Website
7480-QNVZJ,United States,California,Los Angeles,90005,Male,Yes,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,Yes,1,73,4287,Network reliability
3943-KDREE,United States,California,Los Angeles,90010,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,Yes,1,76,2934,Don't know
9239-ZBZZV,United States,California,Los Angeles,90011,Female,No,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,Yes,1,80,2240,Competitor had better devices
4398-HSCJH,United States,California,Los Angeles,90013,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,Yes,1,70,3155,Competitor offered higher download speeds
4430-UZIPO,United States,California,Los Angeles,90020,Male,No,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,1,91,5825,Competitor offered more data
4855-SNKMY,United States,California,Los Angeles,90024,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,1,70,5955,Competitor made better offer
8008-HAWED,United States,California,Los Angeles,90027,Male,No,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,Yes,1,82,4883,Competitor had better devices
7124-UGSUR,United States,California,Los Angeles,90028,Female,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,Yes,1,84,4412,Competitor had better devices
1862-SKORY,United States,California,Los Angeles,90029,Female,Yes,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1637.4,Yes,1,99,2296,Competitor offered higher download speeds
1502-XFCVR,United States,California,Los Angeles,90038,Female,No,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,6145.85,Yes,1,82,5902,Competitor offered higher download speeds
9692-TUSXH,United States,California,Los Angeles,90041,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,1,97,5581,Competitor offered higher download speeds
7912-SYRQT,United States,California,Los Angeles,90042,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,1,96,5514,Competitor offered more data
4816-JBHOV,United States,California,Los Angeles,90044,Male,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,Yes,1,98,4618,Competitor offered more data
8292-TYSPY,United States,California,Los Angeles,90048,Male,No,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,Yes,1,73,4539,Competitor offered more data
1867-BDVFH,United States,California,Los Angeles,90056,Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,1,80,5075,Competitor made better offer
2359-QWQUL,United States,California,Los Angeles,90058,Female,No,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,1,68,2371,Competitor made better offer
9103-TCIHJ,United States,California,Los Angeles,90059,Female,No,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,Yes,1,73,4519,Price too high
4140-WJAWW,United States,California,Los Angeles,90071,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes,1,99,3799,Product dissatisfaction
6653-CBBOM,United States,California,Compton,90221,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,88,5963,Service dissatisfaction
3247-ZVOUO,United States,California,Downey,90240,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,Yes,1,81,3336,Lack of self-service on Website
6101-IMRMM,United States,California,El Segundo,90245,Male,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,Yes,1,100,3469,Network reliability
1268-ASBGA,United States,California,Huntington Park,90255,Female,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,Yes,1,66,5769,Limited range of services
8943-URTMR,United States,California,Lawndale,90260,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,Yes,1,100,5082,Lack of affordable download/upload speed
4713-LZDRV,United States,California,Malibu,90263,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,1,94,4322,Long distance charges
4325-NFSKC,United States,California,Pacific Palisades,90272,Male,Yes,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,Yes,1,87,2373,Extra data charges
2955-PSXOE,United States,California,Topanga,90290,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes,1,98,3061,Price too high
7762-URZQH,United States,California,Venice,90291,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,Yes,1,83,5602,Product dissatisfaction
6907-NZZIJ,United States,California,Santa Monica,90402,Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,1,75,4188,Service dissatisfaction
